,phrase,movie_wikipedia_id,movie_freebase_id,movie_name,movie_release_date,box_office,runtime,languages,countries,genres,movie_imdb_id,plot,movie_release_date_decade,tf-idf,blurb_idx,blurb
1465,bureaucracy,2390108,/m/078m2m,The Happiest Days of Your Life,1950.0,,81.0,['English Language'],['United Kingdom'],['Comedy'],tt0042541,"Set in 1949, confusion reigns when St Swithin's Girls School is accidentally billeted at Nutbourne College: a boys school. The two heads, Wetherby Pond  and Muriel Whitchurch , try to cope with the ensuing chaos, as the children and staff attempt to live in the newly cramped conditions , and seek to prevent the children taking advantage of their new opportunities. Additional humour is derived from the departure of the Nutbourne College domestic staff and their hurried  replacement with the St Swithin's School Home Economics class. The main comedy is derived from the fact that the parents of the St Swithins girls would consider it improper for their daughters to be exposed to the rough mix of boys in Pond's school, and from the consequent need to conceal the fact that the girls are now sharing a school that's full of boys. Pond is offended at the suggestion that his boys are not suitable company for the young ladies of St Swithin's, but he needs to appease Miss Whitchurch in order to salvage his chances of an appointment to a prestigious all-boys school for which he is in the running, and which depends on his ability to prevent his current post presenting the appearance of a bear garden. Matters come to a head when a group of school governors, from the prestigious establishment to which Pond has applied to become the next headmaster, pay a visit at the same time as the parents of some of the St Swithin's girls. Frantic classroom changes are made, and hockey, lacrosse and rugby posts and nets are swapped about, as students and staff try to hide the unusual arrangement. Two simultaneous tours of the school premises are arranged: one for the girls parents, and a separate one for the Governors; and never the twain must meet! The facade finally collapses when the parents become obsessed with seeing a girls lacrosse match at the same time as one of the Governors has been promised a rugby match. The punchline is delivered - a clever swipe at wartime bureaucracy - when, weeks too late, a Ministry of Schools official arrives, to declare everything sorted out. ""You're a co-educational school, I believe; well I've arranged for ANOTHER co-educational school to replace St Swithin's next week... Oh, it appears they're ahead of schedule."" At this point, several more coachloads of children and staff appear noisily, and utter chaos reigns. Fade out on Alastair Sim and Margaret Rutherford, quietly discussing in which remote and unattractive corner of the British Empire they might best try to pick up the pieces of their respective careers, with her mentioning having a brother who, ""grows groundnuts in Tanganyika.""...",1950.0,5.158833868003037e-05,1976,"...swipe at wartime bureaucracy - when, weeks too late, a Ministry of Schools official arrives, to declare everything so"
992,snoopy,113226,/m/0swhj,A Charlie Brown Christmas,1965.0,,25.0,['English Language'],['United States of America'],"[""Children's/Family"", 'Animation', 'Short Film', 'Christmas movie', 'Drama', 'Family Film']",tt0059026,"On their way to join the rest of the Peanuts gang all skating on a frozen pond, Charlie Brown confides in Linus that even though Christmas is approaching he still feels depressed, despite all the presents, cards and tree decorating, due to the over-commercialization of Christmas. His depression and aggravation only get exacerbated by the goings-on in the neighborhood. Though his mailbox is empty, he tries sarcastically to thank Violet for the card she ""sent"" him, though Violet takes his sarcasm literally. Ultimately, Charlie Brown visits Lucy in her psychiatric booth. On her advice that he needs more involvement, she asks him to direct a school nativity play. On the way to the auditorium, Charlie Brown stops by Snoopy's doghouse, only to find him frantically busy decorating it. After Charlie Brown demands an explanation, Snoopy hands him a flyer about a neighborhood lights and display contest which upsets Charlie Brown because even his own dog has gone commercial. En route to the rehearsals, he runs into his sister Sally, who asks him to write her letter to Santa Claus; her telling him to put in a request for large sums of money  causes Charlie Brown to become even more dismayed. Charlie Brown arrives at the rehearsals, but try as he might, he cannot seem to get control of the situation as the uncooperative kids are more interested in modernizing the play with dancing and lively music. Charlie Brown, on the other hand, is determined not to let the play become commercial and to focus on the traditional side of the story. Thinking the play requires ""the proper mood"", Charlie Brown decides they need a Christmas tree. So Lucy takes over the crowd and dispatches Charlie Brown to get a ""big, shiny aluminum tree"". With Linus in tow, Charlie Brown sets off on his quest. But when they get to the tree market, Charlie Brown zeroes in on a small baby tree which, ironically as well as symbolically, is the only real tree on the lot. Linus is reluctant about Charlie Brown's choice, but Charlie Brown is convinced that after decorating it, it will be just right for the play. They return to the school auditorium with the tree and everybody laughs at Charlie Brown, especially Lucy, about his choice. Second guessing himself, Charlie Brown begins to wonder if he really knows what Christmas is all about, loudly asking the question in despair. Linus quietly says he can tell him, and walks to center stage to make his point. Under a spotlight, Linus quotes the second chapter of the Gospel according to Luke, verses 8 through 14 from the King James Version.  ""'8And there were in the same country shepherds abiding in the field, keeping watch over their flock by night. 9And, lo, the angel of the Lord came upon them, and the glory of the Lord shone round about them: and they were sore afraid. 10And the angel said unto them, Fear not: for, behold, I bring you tidings of great joy, which shall be to all people. 11For unto you is born this day in the city of David a Savior, which is Christ the Lord. 12And this shall be a sign unto you; Ye shall find the babe wrapped in swaddling clothes, lying in a manger. 13And suddenly there was with the angel a multitude of the heavenly host praising God, and saying, 14Glory to God in the highest, and on earth peace and goodwill towards men.'""   ""...And that's what Christmas is all about, Charlie Brown.""  Charlie Brown now realizes he does not have to let commercialism ruin his Christmas. With a newly found sense of inspiration, he quietly picks up the little tree and walks out of the auditorium, intending to take the tree home to decorate and show the others it will work in the play. On the way, he stops at Snoopy&#39;s decorated doghouse, which now sports a first prize blue ribbon for winning the display contest. He puts an ornamental ball on the top of his tree; the branch, with the ball still on it, promptly flops over to one side instead of remaining upright, prompting him to declare &#34;I&#39;ve killed it&#34; and run off in disgust at his perpetual failure. Unbeknownst to Charlie Brown; the rest of the gang, having also heard Linus&#39;s recitation, began to realize they were a little too rough on Charlie Brown and have quietly followed him from the auditorium. Linus goes up to the little tree and gently props the drooping branch back to its upright position, ornament and all; and wraps his security blanket around the tree. After they add the remaining decorations from Snoopy&#39;s doghouse to the tree, the kids then start humming the Christmas carol, &#34;Hark! The Herald Angels Sing.&#34; When Charlie Brown sees what they have done with the tree, he cannot believe his eyes, and the kids give him a rousing ""Merry Christmas, Charlie Brown!"" before singing &#34;Hark! The Herald Angels Sing&#34; as the end credits roll.  The story touches on the over-commercialization and secularism of Christmas, and serves to remind viewers of &#34;the true meaning of Christmas&#34; , continuing a theme explored by satirists such as Stan Freberg and Tom Lehrer during the 1950s.",1960.0,0.0005700069316017,721,"...Brown stops by Snoopy's doghouse, only to find him frantically busy decorating it. After Charlie Brown demands an e"
2776,zeus,3654231,/m/09sh6g,L'eclisse,1962.0,4813.0,122.0,"['Italian Language', 'English Language']","['France', 'Italy']","['Drama', 'World cinema', 'Black-and-white', 'Art film']",tt0056736,"At dawn on Monday July 10, 1961, a young literary translator, Vittoria , breaks off her relationship with Riccardo  in his apartment in the EUR residential district of Rome, following a long night of conversation. Riccardo tries to persuade her to stay, saying he wants to make her happy, but she turns out the lights in his apartment, tells him she no longer loves him, and leaves. As she walks the deserted early-morning streets past the EUR water tower, Riccardo catches up and walks with her through a wooded area to her apartment building at 307 Viale dell'Umanesimo, where they say their final goodbyes. Sometime later, Vittoria visits her mother  at the Rome Stock Exchange. Observers and investors look on nervously as the traders rush about gesturing wildly and making their trades. A young stockbroker, Piero , overhears an inside tip, rushes to purchase the stocks, and then sells them at a large profit. Piero introduces himself to Vittoria; he is her mother's stock broker. All activity comes to a halt as an announcement is made requesting a moment of silence for a colleague who died recently of a heart attack. Phones continue during the silence. Following the moment of silence, the room erupts in frenzied activity again. Outside the Stock Exchange Building, Vittoria and her mother walk to a nearby open market. Vittoria tries to tell her about her failed relationship, but her mother is preoccupied with the profits she just earned and her food shopping. That evening, Vittoria's neighbor Anita  comes to visit and they discuss the breakup. Vittoria says, ""I'm so tired and depressed. Disgusted and confused."" Another neighbor, Marta , calls and invites them to her apartment nearby. Marta talks about the farm she and her husband have in Kenya, and how beautiful it is there. Deciding to have a little fun, Vittoria dresses up as an African dancer with dark makeup, and then dances around the apartment. Marta, however, is not amused and asks Vittoria to stop. The conversation becomes ugly as the colonialist Marta talks about the ""monkeys"" who are arming themselves and threatening the minority whites. Vittoria and Anita dismiss the talk, and after Marta's dog Zeus gets free of the house, the women take off after him. Vittoria is fascinated by the sound of the fencing in the wind. Back in her apartment, Riccardo calls for her, but she hides and does not answer him. The next day, Vittoria and Anita fly to Verona in a small airplane. On the way, Vittoria is fascinated by the clouds. At the airport, she watches the airplanes taking off and landing with childlike wonder. ""It's so nice here,"" she tells Anita. Meanwhile back at the Rome Stock Exchange, Piero is busy making trades. Vittoria arrives at the Stock Exchange and learns that her mother lost about ten million lire. Another man lost fifty million. Vittoria follows the man through the crowded streets to a small cafe, where she sees him drawing flowers on a small piece of paper and drinking mineral water before moving on. She meets up with Piero and he drives her to her mother's apartment in his Alfa Romeo Giulietta sportscar. She shows him framed family pictures and her room growing up. Piero tries to kiss her but she avoids his pass. Piero drives back to his office on Via Po near Via Salaria, where he must break the bad news to his investors. After work outside his office, Piero meets with a call girl he previously arranged to meet, but is disappointed that she recently changed her hair color from blonde to brunette. Deciding not to go with her, Piero drives to Vittoria's apartment and stands outside her window. He hears her typing. After a drunk walks by and notices Vittoria at the window, Piero comes over. While they are talking, the drunk steals Piero's sportscar. The next morning, Piero and Vittoria arrive at the crash site where the drunk drove the car into a lake. Vittoria watches as they pull the car with the body from the water. As they walk away, Vittoria is surprised that Piero is concerned about the dents and the motor, rather than the dead man. They enjoy a playful walk through a park. When they reach her building, Vittoria unties a balloon from a carriage and calling to her new friend Marta tells her to shoot the balloon, which she does as it ascends into the sky. When they reach her building, he kisses her, but she seems uneasy. Before she leaves, she drops a piece of wood into a barrel of water. That evening, Vittoria tries to call Piero, but his phone is busy. When she finally reaches him, she does not speak. The next day, while waiting outside near her house, Vittoria looks in the barrel of water and sees the wood is still there. Piero arrives and tells her he bought a new BMW to replace his Alfa Romeo. She asks to go to his place. They walk past a nurse wheeling a young girl in a baby carriage. Piero takes her to his parents' apartment, which is filled with beautiful works of art and sculpture. As they talk, she seems nervous and unwilling to open up to him: ""Two people shouldn't know each other too well if they want to fall in love. But then maybe they shouldn't fall in love at all."" They converse playfully, kiss each other through a glass window, and then kiss passionately. After he accidentally tears her dress, she goes into a bedroom and looks at the old family pictures. At the window she looks down to the street where she sees two nuns walking, some people talking at a cafe, a lone soldier standing on a corner waiting. Piero comes to the bedroom and they make love. Sometime later, Piero and Vittoria are lying on a hill looking up at the sky. He looks around and says, ""I feel like I'm in a foreign country."" She says that's how she feels around him. He gets upset when he doesn't understand what she's feeling. She says, ""I wish I didn't love you or that I loved you much more."" Sometime later at his office, Vittoria and Piero kiss and embrace playfully on the coach, even wrestling on the floor like children. When an alarm goes off, they prepare to part. They embrace and talk of seeing each other every day. They agree to meet that evening at 8:00 pm at the ""usual place"" near her apartment. That evening, on Sunday September 10, 1961, neither shows up at the appointed meeting place.The final sequence contains images that were presented earlier in the film: a nurse with a child, a horsedrawn buggy, a man walking by, trees rustling in the wind, water running from a barrel, people waiting for a bus, sprinklers going off, a blonde woman walking by, a piece of wood floating in a water barrel, and people coming home from work. The sky grows dark and the streetlights come on.",1960.0,0.000220647844491,2185,"...after Marta's dog Zeus gets free of the house, the women take off after him. Vittoria is fascinated by the sound of th"
3461,ninja,2318516,/m/073f7_,The Magic Serpent,1966.0,,86.0,['Japanese Language'],['Japan'],"['Fantasy', 'Japanese Movies', 'Adventure']",tt0060579,"The Oumi Kingdom, ruled peacefully by Lord Ogata , was raided by his corrupt general Daijo Yuki , who is assisted by an evil ninja named Orochimaru , who slays the lord and his wife, who in turn trust their young son Ikazuchi-Maru to their soldiers, who escape the kingdom in a small boat. Orochimaru goes after them, transforming into a giant serpent. He sinks the boat and almost succeeds in killing Ikazuchi-Maru, until a giant eagle flies along, injures Orochimaru, and saves the young boy. Years later, Ikazuchi-Maru , now a young man, has mastered the art of ninjutsu and toad magic, thanks to an old hermit named Dojin Hiki . When a band of ninja sent by Daijo Yuki try to attack Ikazuchi-Maru, the young ninja puts his skills to the test. Along the way, he meets a beautiful young girl named Tsunade , whom he becomes friends with. Meanwhile, Hiki is confronted by Orochimaru, who turns out to be an old apprentice of his! Hiki also turned out to be the giant eagle that saved the young Ikazuchi-Maru and gave his former pupil a scar on his head . Orochimaru then attacks the old master with ninja magic and poisons him. Ikazuchi-Maru and Tsunade return almost too late, as the dying Hiki tells him all he needs to know about Orochimaru, telling his pupil to avenge his death. And just before he dies, he reacts to Tsunade in shock, as though he realized something about her. Before setting out on his mission to avenge his master, Ikazuchi-Maru says farewell to Tsunade, who is taken care of by an old ""spider"" woman , who tells her to follow the young man. She gives the young woman a spider hairpin, with which she can summon a giant spider, but she can do so only once, lest the giant spider will turn on her if used more than once. The course of Ikazuchi-Maru's journey has him befriending a girl named Saki  and her little brother Shirota , whose village was oppressed by Daijo Yuki's men. Yuki himself tries to execute Saki and Shirota for treason, only to be attacked by Ikazuchi-Maru, who proclaims himself to be the invincible ninja ""Jiraiya""! Demanding revenge against Yuki for the murder of his parents and the overthrow of his kingdom, Jiraiya is then confronted by Orochimaru, whom he duels with spectacular ninja magic. We also learn of a shocking secret about Tsunade; She is the daughter of Orochimaru! Her father urges her to kill Jiraiya with poison . After these failed attempts on his life, Jiraiya sets out to rescue Saki and Shirota from Yuki . He transforms into a giant toad, rampaging Yuki's stronghold. Orochimaru confronts Jiraiya in his powerful giant serpent form, and a spectacular showdown between two giant magical forces ensues.",1960.0,0.0001103239222455,125,"...by an evil ninja named Orochimaru , who slays the lord and his wife, who in turn trust their young son Ikazuchi"
773,brainwashed,30489553,/m/0g9zy0s,The Young and The Brave,1963.0,,84.0,[],[],"['Drama', 'War film']",tt0057709,"During the Korean War, three American prisoners of war – Sgt Ed Brent , Staff Sgt Peter Kane , and Pvt Kirk Wilson  – escape from their North Korean captors and try to make it back to American lines, about 40 miles away. At the beginning of their trek, they are given shelter by a Korean couple, who have a young son Han . While Han is hiding in nearby hills, the North Korean captors who are pursuing the three escapees kill the couple. The three Americans elude the North Korean pursuers and encounter Han with his companion dog Lobo , an abandoned K-9 corps police dog.American Movie Classics  http://movies.amctv.com/person/23769/Flame-the-Dog/overview While eating some of their few K-rations, which the three shared with Han and the dog, the three Americans discuss whether they should bring Han and the dog with them on their trek to the American lines. Brent, is in favor of bringing them along and, as ranking officer, orders the other two to do so. Kane, opposes bringing the boy and the dog because of the drain they posed on their few rations. Kane appeals to Wilson to out-vote Brent, based on the assertion that after being held captive rank no longer mattered. Wilson, showing no conviction either way, sides with Kane. However, they eventually agree with Brent and the five proceed on the trek. Along the way. Han confides with Kane that he doesn’t like him because Kane didn’t help save his parents against the North Koreans. Kane convinces Han that there wasn’t anything they could do as escaped prisoners with no weapons. Kane befriends Han and leads him to believe that he could be adopted and go to America. Cpl John Estway , a fourth escaped prisoner who was brainwashed, is encountered on their trek. He is carrying a two-way radio recovered from a broken-down Jeep, but the batteries that powered it have been depleted. They agree the radio would be useful in summoning help, if they could find replacement batteries. While traveling through brush, Wilson, who is in the lead, steps on a land mine and is killed. Han, starts to return to the three remaining men, but is prevented from stepping on a second land mine by the dog Lobo, who is able to sense it through smell. They decided Lobo would be a valuable resource and used him to sniff out more land mines along their path. After running out of K-rations, they decided to split up in search of food. Han discovers a wild pig in a thicket, which Kane captures and kills. While discussing how to cook it, someone suggested that they first skin it. Han asks if they have pigs in America and says you don’t skin a pig but rather roast it whole over an open fire. After doing so and enjoying a wonderful meal, they muse about how bright Han is for a child that they figure to be 9 or 10 years old. They come upon a grass-thatched farmhouse and wonder whether it is occupied. Upon seeing a radio antenna on the roof they surmise that they might find batteries for their radio inside. They hesitated to approach the house because enemy North Koreans might occupy it. Han suggests that he should go and ask for food under the assumption that the enemy, if there, would take him as an innocent child. The men were amazed about how clever and brave the boy was and agreed to his plan. There were enemy soldiers inside, but they reacted violently to the presence of the boy. They came out, shot the boy in a leg and searched for the suspected escapees. Two of the enemies approached the three hidden Americans, who ambushed them. Kane and Estway, donned the fallen enemy’s uniforms and pretended to hold Brent under arrest. The three approached the other North Korean soldiers and when they got close, they opened fire and killed them all. The wounded boy meanwhile fled to escape the North Koreans. After finding batteries in the farmhouse, they made radio contact with a nearby American base, who sent a helicopter to pick them up. They searched for Han, but couldn't find him immediately. The helicopter arrived but the three prisoners of war wouldn't leave without the boy. The helicopter pilot informed them they he could only carry two of them at a time and insisted that two of them get aboard. Eventually Estway got aboard alone and the helicopter flew away. The other two continued to search for Han. The helicopter pilot returned shortly under gunpoint of Estway and dropped a note saying that Han was spotted in the next canyon, which was infiltrated by many enemy soldiers and would soon be under barrage by American forces. Brent and Kane hiked to that canyon and spotted Han, but were caught under fire by both sides. In the process, the dog Lobo was fatally shot and Brent was wounded in the knee. They reached Han and shortly later were rescued by American infantrymen. After being transported to the American base camp, they were charged with disobeying orders to board the helicopter and Estway was charged in holding the pilot at gunpoint. Kane, however insisted on explaining the entire situation to the commanding colonial who finally agreed they were really heroes. The commander discovers that Han is only seven years old and marvels about how young and brave he is. Kane tells Han that he still has two years left to his hitch and won’t be able to adopt Han and take him to America. However, Kane convinces both the boy and Brent, that Brent should adopt the boy since Brent would be returning to America, because of his wound. Han leaves with Brent to the hospital and Kane is left displaying a feeling of accomplishment at the end.",1960.0,9.193660187125644e-05,1681,"...prisoner who was brainwashed, is encountered on their trek. He is carrying a two-way radio recovered from a broken-do"
160,administrative,875637,/m/03ksnh,The Bad Sleep Well,1960.0,46808.0,151.0,['Japanese Language'],['Japan'],"['Thriller', 'Japanese Movies', 'Drama', 'World cinema']",tt0054460,"The film begins with a group of news reporters watching, and gossiping, at an elaborate wedding reception for Yoshiko Iwabuchi , the daughter of Vice President Iwabuchi ([[Masayuki Mori  of the Unexploited Land Development Corporation, a construction company, and Koichi Nishi, the president's secretary . The police interrupt the wedding when corporate assistant officer Wada, who is the wedding reception's master of ceremony, is arrested on charges of bribery in a kickback scheme. The reporters comment this incident is similar to an earlier scandal involving Iwabuchi, administrative officer Moriyama, and contract officer Shirai. That earlier case was hushed up after the apparent suicide of Assistant Chief Furuya, by jumping off the corporate office building, creating a dead end in the investigation before any of the company's higher-ups could be implicated. One of the film's recurring themes is the difficulty combating corporate corruption, due to a corporate culture in which lower level people feel obligated literally to die rather than allow their superiors' activities to be discovered. Following the wedding, the police question Wada  and accountant Miura about bribery of government officials by the Unexploited Land Development Corporation. As a result of the inquiry, Miura commits suicide by running in front of a truck. When Wada attempts to take his own life by jumping into an active volcano, Nishi stops Wada. Nishi convinces Wada that his superiors are unworthy of the sacrifice he had been willing to make. From that point forward, Nishi uses Wada to further his plans for revenge. Nishi then focuses his efforts on contract officer Shirai , setting him up so that Iwabuchi and Moriyama believe him to be a thief. In the office from which Furuya jumped, Nishi reveals to Wada and Shirai that he is actually an illegitimate son of Furuya, determined to avenge his father's death. Nishi's interrogation and intimidation of Shirai, though, robs him of his sanity. Soon, Moriyama is able to deduce that someone connected to Furuya is orchestrating all of these events. He investigates, discovers the truth and reveals to Iwabuchi the true identity of his son-in-law. Iwabuchi's son overhears Moriyama's information. Furious that his sister was being used by Nishi, he angrily tries to kill Nishi when he returns to the house, but his shotgun blast misses as Nishi runs out the front door and into hiding. Nishi is able to abduct Moriyama and eventually force him into revealing the location of the hard evidence that will finally fully expose the corruption and all involved, once it is presented to the press. In the meantime, Wada slipped away and brought back Yoshiko in the hopes that the newlyweds will reconcile. Nishi tells his wife that he has grown to truly love her. Yoshiko accepts the truth about her father's evil deeds and reluctantly agrees to allow Nishi to complete his plans to expose him. As Nishi calls for a press conference to be held the next day and prepares to retrieve the final evidence, Iwabuchi is able to deduce that his daughter has seen Nishi and knows where he is hiding. Iwabuchi tells her that her brother has left with his shotgun to find and kill Nishi. He asks her to tell him Nishi's location so that he can stop her brother from committing murder, saying that he will then confess his evil deeds and turn himself in. Yoshiko is taken in by her father's story and reveals to him Nishi's location. When her brother returns home, she discovers that he had left with the shotgun only to go duck hunting, and she then realizes the truth about her father's plans. She tells her brother what has happened and they rush to Nishi's location. However, they arrive too late. They find only Nishi's best friend and accomplice, who informs them that Iwabuchi has already had both Nishi and Wada killed and disposed of all incriminating evidence. All three are devastated by this development, and though they know the truth of what has occurred, with no evidence to back up their story, there is nothing further that they can do. The film ends with Iwabuchi's son and daughter confronting and denouncing him. He then calls his superior, apologizing for the recent trouble but informing them that he has now handled the situation. He then states his intention to retire from the company, his and his superiors' secrets all still safely hidden from public exposure. Before hanging up the phone, Iwabuchi confuses night for day and wishes his superior a good evening. Upon realizing his mistake he apologizes and explains that he hadn't slept at all the previous night.",1960.0,7.975599564475182e-05,574,"...Iwabuchi, administrative officer Moriyama, and contract officer Shirai. That earlier case was hushed up after "
1720,kalahari,13893870,/m/03cmg8s,Lost in the Desert,1969.0,,98.0,"['Afrikaans Language', 'English Language']",['South Africa'],['Adventure'],tt0151392,"The story is about a young boy, Dirkie, who is flying with his Uncle Pete across the Kalahari Desert in a small plane, piloted by Uncle Pete, who partway into the flight has a heart attack and partially loses control of the plane. Thanks to his struggles to land safely in the desert even while suffering the heart attack, the crash is not as serious as it might have been otherwise, and, while Pete himself dies, Dirkie and his small pet dog survive, and the bulk of the story follows Dirkie's various adventures while he struggles to survive the harsh desert conditions, including an encounter with Kalahari Desert Bushmen, who give him help, but abandon him after an unfortunate misunderstanding concerning Dirkie's dog. The story switches several times to Dirkie's father Anton Hayes  and follows his increasingly desperate efforts to locate his son, including having a couple of million leaflets specially printed and spread over the desert from a plane, containing instructions for Dirkie on how to survive in the desert, and assuring him that his father loves him and won't give up trying to rescue him. The film features the unusual technique of showing Anton playing the piano, then switching to Dirkie in the desert while continuing to use the piano music as background music for the following desert scenes. Ultimately Anton travels to the Kalahari Desert himself after everything else fails to make progress.  In the desert, he meets one of the Bushmen who had earlier met Dirkie, and gets information about the direction Dirkie was last seen going in, and he is finally able to find Dirkie, who looks as if he is close to death. His dog is still with him, although injured. The film ends with Dirkie  in his father's arms, together with his little dog , both being carried back to the vehicle his father had travelled there in. The DVD re-issue states that the film is based on a true story.",1960.0,6.532273527746941e-05,85,"...Pete across the Kalahari Desert in a small plane, piloted by Uncle Pete, who partway into the flight has a heart att"
51,android,10633286,/m/02qkrlb,Frankenstein Meets the Space Monster,1965.0,,79.0,['English Language'],['United States of America'],"['Alien Film', 'Science Fiction', 'Fantasy', 'Horror', 'Creature Film']",tt0059199,"All of the women on the planet Mars have died in an atomic war, except for Martian Princess Marcuzan . Marcuzan and her right hand man, Dr. Nadir , decide they will travel to Earth and steal all of the women on the planet in order to continue the Martian race. The Martians shoot down a space capsule manned by the android Colonel Frank Saunders , causing it to crash in Puerto Rico. Frankenstein's electronic brain and the left half of his face are damaged after encountering a trigger-happy Martian and his ray gun. Frank, now ""Frankenstein"", described by his creator as an ""astro-robot without a control system"" proceeds to terrorize the island. A subplot involves the martians abducting bikini clad women. The title's space monster refers to the radiation-scarred mutation 'Mull' brought along as part of the alien invasion force. The Frankenstein android and Mull confront one another at the climax.",1960.0,5.516196112275386e-05,315,"...manned by the android Colonel Frank Saunders , causing it to crash in Puerto Rico. Frankenstein's electronic brain"
3211,chainsaw,28817360,/m/0crrnc0,"Charlie, the Lonesome Cougar",1967.0,,75.0,[],['United States of America'],"['Family Film', 'Drama', 'Adventure']",tt0062793,"The film takes place in the Cascade Mountains of Oregon. As a cub, Charlie's mother was killed, leaving him alone. Jess Bradley finds Charlie, takes him in and raises him. Charlie experiences some adventures growing up including some play time with a black bear cub and visits to his friend Potlatch for snacks. Potlatch, though has a pet terrier named Chainsaw, Charlie's nemesis, in the logging camp where Charlie grows up. This rivalry leads to problems including a wrecked kitchen and a trip down the river as part of the logging crew, which, of course, leads to more problems including another destroyed kitchen. Jess, in the meantime, has found a girl, who has become his fiancee, and eventually gets married. Jess is forced to lock Charlie in a cage which doesn't hold him for long. Charlie hears a female cougar in the distance one night and decides to break free and investigate. The two have a good time playing, but it turns sour when his new friend won't share a meal she has recently caught. Charlie moves on and finds himself getting a free meal with a farmer milking his cow. Again, this does not turn out well for Charlie and havoc ensues on the farm. Charlie finds himself lost and on his own. He spends the summer hunting and getting by until one day when he, himself, becomes the hunted by a pack of dogs. He manages to escape by going on a log down a flume, until he hits a bunch of bushes, He then finds himself back at the logging camp. However, after spending the summer in the wild, his natural instincts have kicked in and he's more wild than tame now. When Chainsaw discovers Charlie, Charlie runs and gets trapped in a lift on the ground, until Jess rescues Charlie. Ultimately, Jess has no option but to release him back into the wild, where he finds love among the same female cougar, and lives happily ever after.",1960.0,5.516196112275386e-05,353,"...pet terrier named Chainsaw, Charlie's nemesis, in the logging camp where Charlie grows up. This rivalry leads to probl"
2042,bangalore,31601544,/m/0gmc8b5,Then Nilavu,1961.0,,,['Tamil Language'],['India'],['Romance Film'],tt1431176,"Raj  meets Shanti  at a cricket match in Madras, and falls in love with her. Shanti does not reciprocate his love, and leaves to her home place Bangalore. Sokkalingam , Shanti’s father, a widower, marries Thangam . They decide to go to Kashmir for their honeymoon, and Shanti also wants to come. Sivalingam, a friend of Sokkalingam suggests an alliance between Shanti and his nephew Raj  who is now in Madras. Raj has secretly married Lalitha. He ditches Lalitha, when he sees this new alliance and leaves to Bangalore. As fate would have it, Raj misses the train. Just then Raj  arrives in Bangalore for a different reason, and Sokkalingam misinterprets him as his friend’s nephew. Sokkalingam and wife Thangam leave for Kashmir along with Raj Ganesan and Shanti, who still dislikes Raj Ganesan. After some time, Raj Ganesan and Shanti fall in love. Meanwhile Raj Nambiar reaches Kashmir in search for Sokkalingam. Lalitha, fearing the safety of her husband Raj, also reaches Kashmir in search for him. She meets Raj Ganesan and stays in his house, as she couldn’t find any other accommodation. Lalitha meets Sokkalingam and tells that she is married to Raj. Sokkalingam misinterprets this as Raj Ganesan and throws him out of house. Meanwhile Raj Nambiar meets Sokkalingam and explains everything, therefore he replaces Raj Ganesan as Shanti's manager, despite Shanti's dislike for him. Shanti later finds out that Lalitha is Raj Nambiar's wife and reconciles with Raj Ganesan, while Sokkalingam and Thangam are still unaware. Raj Nambiar finds out that Shanti loves Raj Ganesan, and he is jealous. At the same time, he meets Lalitha who he orders to return, else she will be killed. Lalitha flees, but secretly writes a letter to him showing her affection. She however concludes by writing ""If you don't want me, please kill me"". Raj Nambiar, touched by the letter, decides to take Lalitha on a boat ride, but has another plan: to kill Lalitha and frame evidence against Raj Ganesan. When she joins Raj Nambiar on the boat ride, he forcefully rides the boat, causing her to get knocked into the lake. Subsequently, he frames Raj Ganesan. Sokkalingam, enraged at how a man could kill his own wife, files a complaint about Lalitha's murder to the Kashmir Police, and soon they chase Raj Ganesan, who elopes with Shanti - his only evidence of innocence. They both run into a forest for shelter and suddenly they discover that Lalitha is still alive, but kept under custody by a group of terrorists. Raj Ganesan and Shanti are also put into the same prison as Lalitha, who reveals what happened: she was washed ashore and was discovered by one of the terrorists. He however started torturing her, and she pushed him off the cliff. Hence she was caught for killing him. As luck would have it, a gypsy dancer from the terrorist group helps them escape secretly. But by the time they escape, the nearby guards see them and start shooting them. The three escape onto a boat, but the boat gets a crack and starts drowning, with Raj Ganesan getting separated from Lalitha and Shanti. When he swims to the shore, the police capture him. In the high court, Raj Ganesan tries hard to prove his innocence but with no success, due to lack of evidence. However, Shanti and Lalitha arrive, surprising everyone and dismissing the case. But the letter Lalitha wrote to her husband is discovered and after reading the last line, the court suspects that Lalitha's husband only attempted to kill her. Lalitha, still affectionate to her husband Raj Nambiar, saves him by lying that it was the storm that knocked her into the lake. The case is dismissed, and all ends well for everyone.",1960.0,5.516196112275386e-05,144,"...to her home place Bangalore. Sokkalingam , Shanti’s father, a widower, marries Thangam . They decide to go to Kashmir "
